id,order_id,space_id,score,can,comment,created_at,updated_at,activity,is_pay,people
3233,95734,115,8,1,這次來這裡做廣播劇的錄製。舒適的小空間，不過外面環境雜音滿大的（可能是冷氣壓縮機的聲音），如果不是做錄音使用還滿推薦；中間凹陷的小桌子不太好放比較大的東西，例如電腦或食物。,08MAR19:02:15:12,08MAR19:02:15:12,19,0,5
3234,95379,9,7,1,就晚上辦讀書會來說，燈光有些不足呢,08MAR19:11:29:06,08MAR19:11:29:06,7,0,3
3235,95379,9,7,1,就晚上辦讀書會來說，燈光有些不足呢,08MAR19:11:29:56,08MAR19:11:29:56,7,0,3
3236,95990,103,10,1,,08MAR19:18:46:16,08MAR19:18:46:16,3,0,6
3237,88149,110,10,1,時鐘已經停擺！,08MAR19:20:28:51,08MAR19:20:28:51,7,1,5
3238,96934,115,10,1,很棒的地方呦謝謝??????,08MAR19:21:06:38,08MAR19:21:06:38,2,0,5
3239,95938,83,8,1,,08MAR19:22:51:01,08MAR19:22:51:01,1,0,4
3240,95733,83,8,1,,08MAR19:22:51:24,08MAR19:22:51:24,1,0,4
3241,95332,137,7,1,很不巧遇到同層樓施工中，聲音很大，氣味也很嗆。,08MAR19:23:20:21,08MAR19:23:20:21,1,0,3
3242,93096,114,5,1,我們沒有想要找貴司麻煩，但投影問題強烈建議做圖文SOP 圖文對照說明以利使用，否則客戶都要額外租時間測試，且嚴重影響課前準備的效率這樣影響專業觀感度，而客服不用再重複應對這類事。....投影設備這次跑一大圈才知道是連接線的問題，但備用的太短影響空間使用便利性。屬於貴司設備缺失問題因此請貴司補償時間損失。,09MAR19:18:40:54,09MAR19:18:40:54,19,1,5
3243,95086,152,10,1,,09MAR19:19:37:55,09MAR19:19:37:55,6,1,2
3244,94638,8,8,0,,09MAR19:20:34:50,09MAR19:20:34:50,11,1,11
3245,18297,99,10,1,,10MAR19:18:38:56,10MAR19:18:38:56,3,0,3
3246,21075,7,10,1,,10MAR19:18:39:30,10MAR19:18:39:30,3,0,3
3247,96428,155,10,0,,10MAR19:18:39:49,10MAR19:18:39:49,3,0,3
3248,97275,155,10,0,,10MAR19:18:40:08,10MAR19:18:40:08,3,0,3
3249,90558,15,10,1,,10MAR19:18:41:49,10MAR19:18:41:49,19,1,13
3250,93470,101,1,1,實在是太吵了……,10MAR19:18:44:01,10MAR19:18:44:01,7,0,2
3251,93470,101,1,1,實在是太吵了……,10MAR19:18:44:02,10MAR19:18:44:02,7,0,2
3252,88606,105,10,0,,10MAR19:19:42:30,10MAR19:19:42:30,14,0,7
3253,93575,162,6,0,當天下大雨，501那間有很多地方都在漏水，猜想是否是因為頂樓加蓋的關係。,10MAR19:19:44:18,10MAR19:19:44:18,1,0,18
3254,92355,121,10,1,,10MAR19:20:01:18,10MAR19:20:01:18,12,0,7
3255,91023,22,10,0,,10MAR19:20:14:30,10MAR19:20:14:30,19,1,24
3256,93681,137,7,1,,10MAR19:20:50:28,10MAR19:20:50:28,2,1,15
3257,93681,137,7,1,,10MAR19:20:50:28,10MAR19:20:50:28,2,1,15
3258,97013,104,8,1,敦化北路這裡隔音似乎不是很好，進門後第一間非常吵雜喧嘩嚴重影響上課。,11MAR19:08:29:41,11MAR19:08:29:41,19,1,5
3259,95487,78,6,1,投影機只有800*600巷素畫質  似乎有點太舊了!!!!!!!!!!!!!!!!!!!!!!!!,11MAR19:09:13:01,11MAR19:09:13:01,2,0,4
3260,92050,88,9,0,"場地大小剛好,適合朋友聚會聊天,有機會再預約!",11MAR19:10:46:56,11MAR19:10:46:56,14,0,4
3261,96235,12,10,1,,11MAR19:13:35:30,11MAR19:13:35:30,7,0,8
3262,93824,80,10,1,,11MAR19:13:48:28,11MAR19:13:48:28,2,0,8
3263,95299,87,9,1,希望隔音好一點,11MAR19:18:38:02,11MAR19:18:38:02,2,0,9
3264,97498,80,10,1,空間舒適,11MAR19:18:38:18,11MAR19:18:38:18,7,1,8
3265,97498,80,10,1,空間舒適,11MAR19:18:38:19,11MAR19:18:38:19,7,1,8
3266,95097,159,10,1,,11MAR19:19:17:23,11MAR19:19:17:23,19,0,2
3267,91050,68,4,1,,11MAR19:20:05:46,11MAR19:20:05:46,2,0,12
3268,97331,155,8,1,推薦有空氣清淨機淨化,11MAR19:23:07:04,11MAR19:23:07:04,6,1,4
3269,97428,130,10,1,謝謝你們幫我往前加訂延長時間，真的非常迅速跟用心，很多朋友活動都在小樹屋辦，希望現場可以再多些備用椅子可以取用有時候會有需求,12MAR19:00:33:02,12MAR19:00:33:02,2,1,11
3270,96486,159,10,1,隔壁好像在施工，隔音不太好。..擺設的抱枕略有臭味(....不過小樹屋真的很棒！,12MAR19:00:33:05,12MAR19:00:33:05,14,0,2
3271,95035,142,7,1,"場地很大非常棒,但美中不足的?垃圾無法代收,是要客人怎麼處理垃圾呢?..租了場地但確要扛垃圾回捷運站感覺很不靠譜",12MAR19:00:55:58,12MAR19:00:55:58,2,1,25
3272,96120,142,8,1,,12MAR19:03:40:39,12MAR19:03:40:39,1,1,15
3273,93796,153,10,0,,12MAR19:05:49:46,12MAR19:05:49:46,7,1,5
3274,97556,111,10,1,,12MAR19:06:08:53,12MAR19:06:08:53,5,0,9
3275,95556,78,3,1,已經使用過這間教室很多次，然而今天是第一次..1. 密碼鎖壞（致電客服，客服給幾組密碼鎖都無法，最後有提供備用鑰匙）..2. 插上HDMI線後，無法搜尋訊號源（已照說明書切換），然而之前ㄧ插上HDMI線時，都可以自動偵測的..因為上述第一點已經耽誤了課程時間，就沒時間又聯絡客服處理..總之，這次使用經驗實在太差....,12MAR19:10:17:59,12MAR19:10:17:59,7,1,4
3276,96548,70,9,1,希望有置物櫃可以長期租用 放一些固定的東西,12MAR19:12:00:05,12MAR19:12:00:05,4,1,3
3277,96548,70,9,1,希望有置物櫃可以長期租用 放一些固定的東西,12MAR19:12:00:07,12MAR19:12:00:07,4,1,3
3278,90956,87,5,1,這次去門鎖竟然用之前用過的也能進去。 投影機連接線變得很短，不方便,12MAR19:12:50:35,12MAR19:12:50:35,1,0,6
3279,93701,135,8,1,非常典雅的設計.,12MAR19:14:13:42,12MAR19:14:13:42,14,1,15
3280,92467,112,1,1,空間灰塵很多,12MAR19:18:37:01,12MAR19:18:37:01,6,0,2
3281,97332,105,5,1,環境算是比北車的新，不過使用當天密碼鎖故障喔,12MAR19:19:43:57,12MAR19:19:43:57,1,0,4
3282,97030,89,10,1,,12MAR19:20:41:04,12MAR19:20:41:04,19,0,2
3283,97238,83,5,0,有濃濃的油漆味....是連走廊都聞得到喔   可能要改善一下  不然待久有點頭暈,13MAR19:00:53:19,13MAR19:00:53:19,4,1,5
3284,97084,125,8,0,不過教畫畫就像讀書會 沙發區燈光OK  但桌子那邊是教畫的區域  照明不足喔,13MAR19:00:54:46,13MAR19:00:54:46,4,1,5
3285,95400,158,6,0,,13MAR19:00:56:17,13MAR19:00:56:17,4,1,2
3286,91089,125,10,0,,13MAR19:13:05:55,13MAR19:13:05:55,2,0,11
3287,88057,24,10,0,,13MAR19:13:06:28,13MAR19:13:06:28,14,0,6
3288,87740,139,10,1,燈光太刺眼,13MAR19:15:29:05,13MAR19:15:29:05,11,1,7
3289,97722,159,10,1,,13MAR19:16:49:51,13MAR19:16:49:51,7,0,2
3290,96360,69,8,1,,13MAR19:18:09:00,13MAR19:18:09:00,19,0,7
3291,96330,157,10,1,,14MAR19:08:49:14,14MAR19:08:49:14,1,1,7
3292,97761,115,10,0,,14MAR19:10:47:19,14MAR19:10:47:19,13,1,-3
3293,95835,68,8,1,,14MAR19:13:35:55,14MAR19:13:35:55,11,1,12
3294,95566,66,10,1,,14MAR19:13:36:37,14MAR19:13:36:37,11,1,14
3295,96417,116,9,1,,14MAR19:18:39:24,14MAR19:18:39:24,6,1,2
3296,97219,154,10,1,希望可以像之前租的教室一樣，有一兩張備用椅讓教師坐。,14MAR19:18:39:24,14MAR19:18:39:24,19,0,4
3297,94631,115,6,1,隔音設備不良..建議裝置窗簾，感覺非常沒有隱私..其餘的都很好,14MAR19:19:44:12,14MAR19:19:44:12,6,0,2
3298,96173,137,8,1,無,14MAR19:19:45:24,14MAR19:19:45:24,6,0,2
3299,93596,118,8,1,無。,14MAR19:19:48:40,14MAR19:19:48:40,6,0,2
3300,97254,76,7,0,謝謝，這個房間，除了冷氣的風扇聲音大了一點外，其他都還好，也沒有遇見吵鬧的鄰居。可以推薦。,14MAR19:20:05:16,14MAR19:20:05:16,1,0,2
3301,97444,10,10,0,有外接喇叭就更棒了,14MAR19:21:13:21,14MAR19:21:13:21,8,0,10
3302,98939,141,10,1,,14MAR19:22:37:15,14MAR19:22:37:15,14,0,14
3303,95308,141,10,1,,14MAR19:22:37:40,14MAR19:22:37:40,14,0,14
3304,95317,158,2,1,wifi不穩定，空氣有點悶，希望能改進。另外，要爬3層樓梯才會到教室，有點不方便。,15MAR19:17:54:19,15MAR19:17:54:19,11,1,6
3305,96733,82,7,1,1.隔音不夠好，隔壁會議室講課太大聲有點干擾到我們這間的採訪；附近巷弄建築施工聲也聽得見。,15MAR19:23:41:16,15MAR19:23:41:16,19,0,8
3306,97933,105,8,1,隔音不好，隔壁的聲音完全影響到我們?..還有地墊上有很多污漬，不過地板很乾淨，所以都不知道該不該脫鞋？..除了這些一切都很好，是個很適合和朋友相處的好空間,16MAR19:00:41:45,16MAR19:00:41:45,14,0,7
3307,98363,141,9,0,,16MAR19:09:24:26,16MAR19:09:24:26,4,1,9
3308,98641,69,5,1,隔音稍差，馬路上聲音會傳入,16MAR19:14:13:28,16MAR19:14:13:28,1,0,4
3309,98882,64,10,1,,16MAR19:18:49:22,16MAR19:18:49:22,19,0,1
3310,97071,81,10,1,,16MAR19:20:03:12,16MAR19:20:03:12,11,0,9
3311,96435,145,9,1,交通便利，價格親民，場地的設備齊全，裝潢也很舒適，唯獨大樓沒有茶水間，想倒水時較不便。唯一遇到一個小狀況，投影機一開始當機，重新開機才正常運作。另外特別感謝line的客服都很及時回覆問題。整體使用上很方便舒適，是辦活動找場地時不錯的選擇。,16MAR19:20:14:38,16MAR19:20:14:38,19,0,9
3312,97605,136,10,1,本人預約的時段是03/16下午六點半到九點半，前一階段使用者六點半結束。我們入場後進門處鞋櫃上有一個已經吃完的免洗餐盒，袋子旁有一堆水。六點半到九點半之間，沒有前一階段使用者回來處理掉。我們協助把餐盒丟了，但水沒有辦法處理。希望未來能更留意階段和階段之間的清潔。,17MAR19:18:51:02,17MAR19:18:51:02,7,0,20
3313,97990,159,10,1,,17MAR19:19:35:09,17MAR19:19:35:09,7,0,3
3314,98242,146,10,1,,17MAR19:20:15:04,17MAR19:20:15:04,7,1,5
3315,98781,88,10,1,,17MAR19:21:18:45,17MAR19:21:18:45,14,0,2
3316,97083,153,8,0,密閉空間，空氣流動較差,18MAR19:12:01:06,18MAR19:12:01:06,1,0,9
3317,97183,118,2,0,建議隔音可以稍加改善。,18MAR19:15:41:42,18MAR19:15:41:42,6,1,2
3318,99443,161,10,1,環境很乾淨，空間也很明亮，非常棒的空間~~~,18MAR19:19:49:23,18MAR19:19:49:23,7,0,2
3319,90153,23,10,0,602教室有可以打開的窗戶更好,18MAR19:21:12:57,18MAR19:21:12:57,4,1,2
3320,95747,25,10,1,,18MAR19:22:10:29,18MAR19:22:10:29,1,1,15
3321,90869,146,6,1,"地點不好找, 學生都先去隔壁真北平餐廳, 六個有三個找不到, 需要另外詢問, 密碼機制5分鐘彈性不太夠, 建議為10-15分鐘, 廁所太舊太暗",18MAR19:23:01:41,18MAR19:23:01:41,4,1,6
3322,99636,150,8,1,設備和佈置皆滿意！但價格稍高，隔音普通,19MAR19:09:10:20,19MAR19:09:10:20,2,0,3
3323,93851,149,10,1,除了樓梯真的滿陡之外，其他都很好。,19MAR19:09:54:48,19MAR19:09:54:48,14,0,10
3324,91413,24,10,1,這次京站的小樹屋整層瀰漫一股甲醛臭，不知道發生甚麼事，但是室內又還好。....投影機角度問題導致投影幕只能使用一半有點可惜。,19MAR19:10:17:20,19MAR19:10:17:20,2,1,6
3325,98701,114,6,1,投影機好像壞掉了,19MAR19:11:17:06,19MAR19:11:17:06,7,0,8
3326,98792,80,7,0,,19MAR19:13:18:54,19MAR19:13:18:54,14,0,7
3327,96394,157,8,1,進去時場地略有髒亂，且貼皮地面上掀。不知若預約在其他活動後面的場地是否也有空時段可以協助整理？,19MAR19:13:18:56,19MAR19:13:18:56,9,1,6
3328,96394,157,8,1,進去時場地略有髒亂，且貼皮地面上掀。不知若預約在其他活動後面的場地是否也有空時段可以協助整理？,19MAR19:13:18:56,19MAR19:13:18:56,9,1,6
3329,96394,157,8,1,進去時場地略有髒亂，且貼皮地面上掀。不知若預約在其他活動後面的場地是否也有空時段可以協助整理？,19MAR19:13:18:56,19MAR19:13:18:56,9,1,6
3330,99082,151,10,0,,19MAR19:13:55:20,19MAR19:13:55:20,9,0,6
3331,90735,113,10,1,"很期待有更多類似東門04號房,居家式的空間可以在小樹屋選擇^^",19MAR19:14:22:07,19MAR19:14:22:07,2,0,9
3332,97357,101,2,1,,19MAR19:18:40:19,19MAR19:18:40:19,6,0,2
3333,97785,64,8,1,有點掉漆，可以整理一下,19MAR19:18:45:32,19MAR19:18:45:32,1,1,8
3334,99606,119,3,1,很可惜，這次使用時發現桌燈似乎被損壞了，建議移除或是更換，以免造成危險！,19MAR19:23:46:07,19MAR19:23:46:07,6,1,2
3335,99373,23,10,1,602潮濕的味道頗重，待久稍有不適感，若能改善就很完美了：）,19MAR19:23:51:01,19MAR19:23:51:01,19,1,2
3336,97675,119,2,1,其他使用者聲音非常大（談話聲，似乎在辦活動，甚至未關門在走廊對話），造成影響。....另補充３／１８使用時有團體吹奏直笛聲，直接被同行的人反應「這裡太吵了！」,19MAR19:23:51:18,19MAR19:23:51:18,6,1,2
3337,98131,15,7,1,空間有煙味、投影機不能喬角度（好想鬆掉了）..再麻煩你們確認 ..感謝,20MAR19:08:32:47,20MAR19:08:32:47,9,1,13
3338,98643,131,10,1,空間粉嫩採光好，星期一早上時段比較安靜，很適合談話。,20MAR19:13:50:34,20MAR19:13:50:34,6,1,2
3339,99995,144,6,1,洗手間感官不好，不是很乾淨的感覺。..從早到晚外面講話超大聲，同時還有施工，電鑽聲音非常大聲，在房間內根本無法對話。整個都是房外施工和工人講話超大聲，音樂也非常大聲！..使用品質非常糟！..建議若要施工工程就不要開放租借使用，不然整個品質超糟，..以上,20MAR19:18:38:39,20MAR19:18:38:39,7,0,4
3340,98586,137,4,1,"教室外，都是施工工程和工人的對話聲音，根本就是噪音轟炸，建議若有整修工程，就不要開放租借使用,已避免整個使用品質，完全沒有租借金額的價值，..以上",20MAR19:18:42:19,20MAR19:18:42:19,7,0,4
3341,99579,158,7,0,油漆味太重?,20MAR19:18:50:27,20MAR19:18:50:27,19,0,5
3342,86041,138,2,1,這次樓上在施工一直打牆壁什麼的很大聲有很吵，一直被老闆說下次不要租這裡，是否能有改善的方式,20MAR19:19:39:25,20MAR19:19:39:25,1,1,14
3343,98917,137,5,1,環境乾淨 空間舒適..但隔音效果太差..非常吵,20MAR19:20:19:27,20MAR19:20:19:27,6,0,2
3344,97854,134,5,1,冷氣有霉味,20MAR19:20:24:04,20MAR19:20:24:04,19,1,3
3345,98791,160,10,1,,20MAR19:20:32:29,20MAR19:20:32:29,1,0,6
3346,96959,157,4,1,裡面有一些發霉的味道，沒有附延長線，其餘大致上沒有什麼問題。,20MAR19:20:52:08,20MAR19:20:52:08,7,1,8
3347,93151,20,8,0,燈光可以再亮一點，除此之外其他都很好。,20MAR19:23:59:57,20MAR19:23:59:57,4,1,2
3348,100013,70,8,1,大門入口處光線希望可以亮一點,21MAR19:00:46:22,21MAR19:00:46:22,1,0,4
3349,99600,25,10,1,,21MAR19:10:14:31,21MAR19:10:14:31,1,0,9
3350,99036,21,10,1,,21MAR19:18:39:31,21MAR19:18:39:31,7,0,12
3351,100024,17,6,0,預約方便，但椅子有點髒，桌面不乾淨，牆面上的白板掛勾壞了，無法釘在牆面上。,21MAR19:19:06:39,21MAR19:19:06:39,19,0,3
3352,45311,118,10,1,希望有窗簾，因為窗戶滿大的,21MAR19:20:10:25,21MAR19:20:10:25,7,0,2
3353,98434,152,10,1,如果可以做隔音玻璃的話更好。車輛的聲音還是蠻大的。對諮商是干擾的。..如果燈光可以控制只要哪一盞垂下的燈就好。目前的控制不是太亮就是太暗。但整體來說這間房間是我目前最喜歡的一間。謝謝你們。,21MAR19:20:13:49,21MAR19:20:13:49,6,1,2
3354,94598,80,8,0,,21MAR19:23:31:44,21MAR19:23:31:44,11,0,8
3355,100334,75,9,1,"小樹你好~~~~我們還是希望能夠有飲用水的補充機制 感謝,還是希望密碼能夠提早告知，改回5分鐘前的原因是什麼嗎？我還是會向別人推薦小樹 感謝",22MAR19:09:17:15,22MAR19:09:17:15,7,0,6
3356,90946,74,10,1,蚊子超多，研判來自洗手間，換場時只要開著門蚊子就會飛進來，干擾上課。....洗手間太狹小，門推開會卡到洗手台，如單純只想洗手很不方便。....洗手間只有一間，且男女共用，感覺不便。....教室內部很好，冷氣燈光氣氛佳（但蚊子真的好多...上課一直在打蚊子）,22MAR19:13:42:01,22MAR19:13:42:01,4,1,11
3357,90945,74,10,1,此間教室旁就是洗手間，很方便，但只要一開門就有蚊子飛進來，研判蚊子來自洗手間，導致我們上課時不停打蚊子，十分困擾。..洗手間只有一間且男女共用，有時要排隊，有點不方便。..教室內部裝潢配備佳。,22MAR19:13:44:38,22MAR19:13:44:38,4,1,11
3358,90944,74,10,1,蚊子真的好多...似乎來自洗手間，誠心希望能改善此點，不然上課時要一直分神打蚊子...,22MAR19:13:47:39,22MAR19:13:47:39,4,1,11
3359,96499,15,10,1,提早十分鐘進場，時間比較充裕。,22MAR19:16:02:39,22MAR19:16:02:39,11,0,13
3360,100476,6,8,1,因有架設備的需求，建議提早為十分鐘開放入場。,22MAR19:18:35:55,22MAR19:18:35:55,1,0,7
3361,100205,82,8,1,,22MAR19:18:38:49,22MAR19:18:38:49,1,0,10
3362,93100,11,9,1,環境不錯！只是蚊子有點多！,22MAR19:18:47:19,22MAR19:18:47:19,7,1,4
3363,100936,112,7,0,除了隔音有點問題之外，其他都很好,22MAR19:18:49:54,22MAR19:18:49:54,6,0,2
3364,98397,24,10,1,,22MAR19:18:58:21,22MAR19:18:58:21,11,1,5
3365,92591,144,10,1,無,22MAR19:23:23:44,22MAR19:23:23:44,7,1,2
3366,101021,156,10,1,,23MAR19:00:21:34,23MAR19:00:21:34,18,0,2
3367,97061,12,10,0,,23MAR19:18:46:20,23MAR19:18:46:20,14,0,9
3368,99779,116,8,1,,23MAR19:18:58:59,23MAR19:18:58:59,6,1,2
3369,100132,11,10,1,,23MAR19:23:44:15,23MAR19:23:44:15,7,0,3
3370,90513,19,8,1,,24MAR19:13:51:44,24MAR19:13:51:44,19,0,12
3371,93262,149,7,1,空間的所在地方便，而且佈置良好，內部讓人覺得舒適，有白板和投影機很方便！..但是白板不好擦，尤其是紅色要擦非常久非常用力；門的隔音不太好，有其他人經過都會聽到聲音，影響我們使用的品質，改善後一定會加完美！,24MAR19:17:01:56,24MAR19:17:01:56,19,1,11
3372,93262,149,7,1,空間的所在地方便，而且佈置良好，內部讓人覺得舒適，有白板和投影機很方便！..但是白板不好擦，尤其是紅色要擦非常久非常用力；門的隔音不太好，有其他人經過都會聽到聲音，影響我們使用的品質，改善後一定會加完美！,24MAR19:17:01:58,24MAR19:17:01:58,19,1,11
3373,2129,22,8,1,,24MAR19:18:37:19,24MAR19:18:37:19,14,1,11
3374,99738,73,6,1,南京三民環境不錯，可惜目前該棟大樓樓上施工，租借期間發出嚴重的施工噪音，影響了場地的使用品質，建議未來有類似情形可加註提醒。,24MAR19:18:38:31,24MAR19:18:38:31,14,0,12
3375,101555,101,7,0,建議不要用毛絨靠墊，容易夾灰塵在內,24MAR19:18:50:06,24MAR19:18:50:06,14,0,2
3376,95593,136,6,1,建議要加小桌子方便運用，網路訊息非常弱到無法使用哦！,24MAR19:18:51:46,24MAR19:18:51:46,1,0,15
3377,83948,141,7,1,網路訊號不佳,24MAR19:18:53:21,24MAR19:18:53:21,1,0,12
3378,35246,76,8,1,,24MAR19:18:53:51,24MAR19:18:53:51,1,0,3
3379,71538,128,8,1,,24MAR19:18:54:17,24MAR19:18:54:17,1,0,3
3380,96311,146,9,1,,24MAR19:19:17:37,24MAR19:19:17:37,3,0,8
3381,101600,131,10,1,,24MAR19:19:32:47,24MAR19:19:32:47,18,0,2
3382,97948,84,10,1,,24MAR19:19:52:44,24MAR19:19:52:44,7,0,5
3383,101486,136,10,0,希望能有更多適合跳舞的空間供租用！,24MAR19:22:33:41,24MAR19:22:33:41,3,0,7
3384,101963,102,4,0,客服人員的廢話很多 不會講重點.....空間有點太小..一開始從平面圖或者照片也很難看出空間的大小,24MAR19:22:42:12,24MAR19:22:42:12,18,0,1
3385,98551,83,7,1,,24MAR19:23:01:21,24MAR19:23:01:21,7,0,6
3386,101603,82,10,0,,24MAR19:23:49:52,24MAR19:23:49:52,7,1,8
3387,100087,72,9,0,,25MAR19:00:42:22,25MAR19:00:42:22,2,0,3
3388,101548,63,10,1,獨立空間，裝置、裝潢很用心?,25MAR19:07:06:16,25MAR19:07:06:16,1,0,9
3389,100504,153,9,1,,25MAR19:10:08:24,25MAR19:10:08:24,1,0,8
3390,91734,24,5,1,大門APP按了無法開啟，線上客服雖然回覆還蠻快的，但如果有電話客服還是會好一點，最後是投影機的VGA插座不知為何不能插。,25MAR19:14:54:12,25MAR19:14:54:12,7,0,6
3391,84714,71,9,1,"3/23早上使用，樓上打地板裝潢。唉...好吵的一次聚會。..還有，我用HDMI,  不知道為什麼投影機無法播放聲音。..上次用C 也是。..謝謝解答。",25MAR19:15:38:53,25MAR19:15:38:53,7,0,10
3392,101419,154,10,1,非常舒適，而且房間又大，朋友跟我都喜歡，決定下次再來??,25MAR19:18:58:26,25MAR19:18:58:26,7,0,4
3393,100734,23,1,1,空氣太潮濕，一股霉味,25MAR19:19:06:35,25MAR19:19:06:35,18,0,1
3394,100135,110,10,1,,25MAR19:19:14:07,25MAR19:19:14:07,7,1,4
3395,100360,161,10,1,,25MAR19:19:14:39,25MAR19:19:14:39,18,0,2
3396,99846,165,10,1,外面廁所、垃圾桶的位置標示可以再清楚一點。空間真的很棒！,25MAR19:19:37:14,25MAR19:19:37:14,2,0,6
3397,96832,148,10,0,,25MAR19:21:41:38,25MAR19:21:41:38,1,0,12
3398,101647,15,2,1,味道超級重，回家身上都是，給同事感覺不好,25MAR19:23:06:16,25MAR19:23:06:16,1,0,6
3399,99805,131,10,1,,26MAR19:00:14:21,26MAR19:00:14:21,19,0,2
3400,101812,131,10,1,,26MAR19:00:15:34,26MAR19:00:15:34,16,0,2
3401,101103,131,10,1,,26MAR19:00:45:51,26MAR19:00:45:51,7,0,2
3402,101764,161,10,0,"空間寬敞明亮,整體環境很優",26MAR19:01:01:03,26MAR19:01:01:03,19,1,2
3403,92069,136,8,1,,26MAR19:08:32:40,26MAR19:08:32:40,7,0,12
3404,93338,149,4,1,黑板筆很多都沒水,26MAR19:09:00:58,26MAR19:09:00:58,5,1,11
3405,101743,126,8,1,一打開門的空氣很悶且有異味，其他都很推薦,26MAR19:10:54:09,26MAR19:10:54:09,2,1,6
3406,101624,81,9,1,,26MAR19:11:17:24,26MAR19:11:17:24,4,1,8
